Rank,Club,Country,Level,Elo,From,To
None,Werder,FRG,1,1357.1763916,1951-07-01,1951-08-26
None,Werder,FRG,1,1354.56030273,1951-08-27,1951-09-02
None,Werder,FRG,1,1357.72717285,1951-09-03,1951-09-09
None,Werder,FRG,1,1346.89587402,1951-09-10,1951-09-16
None,Werder,FRG,1,1331.95751953,1951-09-17,1951-09-23
None,Werder,FRG,1,1348.06665039,1951-09-24,1951-09-24
None,Werder,FRG,1,1367.06665039,1951-09-25,1951-09-30
None,Werder,FRG,1,1376.49353027,1951-10-01,1951-10-07
None,Werder,FRG,1,1372.27282715,1951-10-08,1951-10-18
None,Werder,FRG,1,1357.27282715,1951-10-19,1951-10-21
None,Werder,FRG,1,1367.87390137,1951-10-22,1951-10-28
None,Werder,FRG,1,1370.39807129,1951-10-29,1951-11-04
None,Werder,FRG,1,1380.41223145,1951-11-05,1951-11-11
None,Werder,FRG,1,1371.06640625,1951-11-12,1951-11-18
None,Werder,FRG,1,1366.82727051,1951-11-19,1951-11-21
None,Werder,FRG,1,1377.52783203,1951-11-22,1951-11-23
None,Werder,FRG,1,1386.52783203,1951-11-24,1951-12-02
None,Werder,FRG,1,1379.56347656,1951-12-03,1951-12-09
None,Werder,FRG,1,1393.14038086,1951-12-10,1951-12-16
None,Werder,FRG,1,1416.88696289,1951-12-17,1951-12-23
None,Werder,FRG,1,1421.06030273,1951-12-24,1951-12-25
None,Werder,FRG,1,1422.06030273,1951-12-26,1951-12-30
None,Werder,FRG,1,1409.37548828,1951-12-31,1952-01-06
None,Werder,FRG,1,1400.35437012,1952-01-07,1952-01-13
None,Werder,FRG,1,1403.08618164,1952-01-14,1952-01-20
None,Werder,FRG,1,1412.44250488,1952-01-21,1952-01-27
None,Werder,FRG,1,1406.96350098,1952-01-28,1952-02-03
None,Werder,FRG,1,1418.29321289,1952-02-04,1952-02-17
None,Werder,FRG,1,1427.65234375,1952-02-18,1952-02-24
None,Werder,FRG,1,1432.81445312,1952-02-25,1952-03-02
None,Werder,FRG,1,1440.24462891,1952-03-03,1952-03-16
None,Werder,FRG,1,1432.2734375,1952-03-17,1952-03-23
None,Werder,FRG,1,1442.68432617,1952-03-24,1952-03-30
None,Werder,FRG,1,1451.95861816,1952-03-31,1952-04-13
None,Werder,FRG,1,1433.07409668,1952-04-14,1952-04-21
None,Werder,FRG,1,1435.07409668,1952-04-22,1952-05-07
None,Werder,FRG,1,1439.07409668,1952-05-08,1952-08-24
None,Werder,FRG,1,1421.31005859,1952-08-25,1952-08-31
None,Werder,FRG,1,1424.5501709,1952-09-01,1952-09-07
None,Werder,FRG,1,1412.77575684,1952-09-08,1952-09-14
None,Werder,FRG,1,1391.86413574,1952-09-15,1952-09-21
None,Werder,FRG,1,1396.65478516,1952-09-22,1952-09-28
None,Werder,FRG,1,1415.5723877,1952-09-29,1952-10-06
None,Werder,FRG,1,1396.5723877,1952-10-07,1952-10-12
None,Werder,FRG,1,1401.44763184,1952-10-13,1952-10-19
None,Werder,FRG,1,1403.86035156,1952-10-20,1952-10-26
None,Werder,FRG,1,1411.06518555,1952-10-27,1952-11-02
None,Werder,FRG,1,1399.22741699,1952-11-03,1952-11-10
None,Werder,FRG,1,1405.22741699,1952-11-11,1952-11-16
None,Werder,FRG,1,1410.6829834,1952-11-17,1952-11-23
None,Werder,FRG,1,1413.0279541,1952-11-24,1952-11-30
None,Werder,FRG,1,1420.67480469,1952-12-01,1952-12-07
None,Werder,FRG,1,1424.56188965,1952-12-08,1952-12-14
None,Werder,FRG,1,1429.21142578,1952-12-15,1952-12-25
None,Werder,FRG,1,1437.21142578,1952-12-26,1952-12-29
None,Werder,FRG,1,1440.83435059,1952-12-30,1953-01-04
None,Werder,FRG,1,1432.8737793,1953-01-05,1953-01-11
None,Werder,FRG,1,1434.36633301,1953-01-12,1953-01-18
None,Werder,FRG,1,1436.72827148,1953-01-19,1953-01-25
None,Werder,FRG,1,1436.80407715,1953-01-26,1953-02-08
None,Werder,FRG,1,1432.95544434,1953-02-09,1953-02-22
None,Werder,FRG,1,1435.47106934,1953-02-23,1953-02-25
None,Werder,FRG,1,1430.92382812,1953-02-26,1953-03-01
None,Werder,FRG,1,1446.3873291,1953-03-02,1953-03-15
None,Werder,FRG,1,1450.56311035,1953-03-16,1953-03-22
None,Werder,FRG,1,1449.29541016,1953-03-23,1953-03-23
None,Werder,FRG,1,1445.29541016,1953-03-24,1953-03-29
None,Werder,FRG,1,1432.75256348,1953-03-30,1953-04-12
None,Werder,FRG,1,1456.70739746,1953-04-13,1953-04-19
None,Werder,FRG,1,1445.54272461,1953-04-20,1953-04-26
None,Werder,FRG,1,1449.23706055,1953-04-27,1953-08-09
None,Werder,FRG,1,1452.33618164,1953-08-10,1953-08-20
None,Werder,FRG,1,1441.33618164,1953-08-21,1953-08-23
None,Werder,FRG,1,1430.89367676,1953-08-24,1953-08-30
None,Werder,FRG,1,1409.91455078,1953-08-31,1953-09-06
None,Werder,FRG,1,1404.21972656,1953-09-07,1953-09-13
None,Werder,FRG,1,1409.58398438,1953-09-14,1953-09-20
None,Werder,FRG,1,1408.82641602,1953-09-21,1953-09-27
None,Werder,FRG,1,1411.45178223,1953-09-28,1953-10-04
None,Werder,FRG,1,1406.4230957,1953-10-05,1953-10-14
None,Werder,FRG,1,1416.4230957,1953-10-15,1953-10-18
None,Werder,FRG,1,1406.97241211,1953-10-19,1953-10-25
None,Werder,FRG,1,1404.4119873,1953-10-26,1953-11-01
None,Werder,FRG,1,1408.39208984,1953-11-02,1953-11-08
None,Werder,FRG,1,1420.60168457,1953-11-09,1953-11-18
None,Werder,FRG,1,1415.43945312,1953-11-19,1953-11-25
None,Werder,FRG,1,1413.19885254,1953-11-26,1953-12-06
None,Werder,FRG,1,1419.578125,1953-12-07,1953-12-13
None,Werder,FRG,1,1437.56237793,1953-12-14,1953-12-27
None,Werder,FRG,1,1441.2109375,1953-12-28,1954-01-03
None,Werder,FRG,1,1441.12390137,1954-01-04,1954-01-10
None,Werder,FRG,1,1426.15698242,1954-01-11,1954-01-17
None,Werder,FRG,1,1420.41235352,1954-01-18,1954-01-24
None,Werder,FRG,1,1416.40698242,1954-01-25,1954-01-31
None,Werder,FRG,1,1415.37011719,1954-02-01,1954-02-07
None,Werder,FRG,1,1410.24121094,1954-02-08,1954-02-14
None,Werder,FRG,1,1413.00244141,1954-02-15,1954-02-20
None,Werder,FRG,1,1422.90014648,1954-02-21,1954-03-07
None,Werder,FRG,1,1427.57836914,1954-03-08,1954-03-14
None,Werder,FRG,1,1443.44763184,1954-03-15,1954-03-21
None,Werder,FRG,1,1445.32324219,1954-03-22,1954-03-29
None,Werder,FRG,1,1462.32324219,1954-03-30,1954-04-04
None,Werder,FRG,1,1451.75097656,1954-04-05,1954-04-11
None,Werder,FRG,1,1445.83105469,1954-04-12,1954-04-26
None,Werder,FRG,1,1453.83105469,1954-04-27,1954-06-19
None,Werder,FRG,1,1470.83105469,1954-06-20,1954-06-22
None,Werder,FRG,1,1437.83105469,1954-06-23,1954-06-26
None,Werder,FRG,1,1463.83105469,1954-06-27,1954-06-29
None,Werder,FRG,1,1510.83105469,1954-06-30,1954-07-01
None,Werder,FRG,1,1562.83105469,1954-07-02,1954-07-06
None,Werder,FRG,1,1606.83105469,1954-07-07,1954-08-22
None,Werder,FRG,1,1608.55212402,1954-08-23,1954-08-29
None,Werder,FRG,1,1612.54284668,1954-08-30,1954-09-12
None,Werder,FRG,1,1616.1784668,1954-09-13,1954-09-19
None,Werder,FRG,1,1609.20751953,1954-09-20,1954-09-27
None,Werder,FRG,1,1585.20751953,1954-09-28,1954-10-03
None,Werder,FRG,1,1589.63427734,1954-10-04,1954-10-10
None,Werder,FRG,1,1582.2043457,1954-10-11,1954-10-17
None,Werder,FRG,1,1555.2043457,1954-10-18,1954-10-24
None,Werder,FRG,1,1551.59692383,1954-10-25,1954-10-31
None,Werder,FRG,1,1544.50524902,1954-11-01,1954-11-07
None,Werder,FRG,1,1551.63464355,1954-11-08,1954-11-14
None,Werder,FRG,1,1560.08691406,1954-11-15,1954-11-17
None,Werder,FRG,1,1568.27539062,1954-11-18,1954-11-21
None,Werder,FRG,1,1565.07019043,1954-11-22,1954-12-02
None,Werder,FRG,1,1551.07019043,1954-12-03,1954-12-12
None,Werder,FRG,1,1546.92492676,1954-12-13,1954-12-22
None,Werder,FRG,1,1552.92492676,1954-12-23,1954-12-26
None,Werder,FRG,1,1564.35083008,1954-12-27,1955-01-02
None,Werder,FRG,1,1557.50292969,1955-01-03,1955-01-09
None,Werder,FRG,1,1561.51928711,1955-01-10,1955-01-30
None,Werder,FRG,1,1559.23217773,1955-01-31,1955-02-06
None,Werder,FRG,1,1561.63903809,1955-02-07,1955-02-13
None,Werder,FRG,1,1563.37817383,1955-02-14,1955-02-20
None,Werder,FRG,1,1566.47521973,1955-02-21,1955-02-27
None,Werder,FRG,1,1581.25012207,1955-02-28,1955-03-06
None,Werder,FRG,1,1590.07495117,1955-03-07,1955-03-13
None,Werder,FRG,1,1598.85083008,1955-03-14,1955-03-20
None,Werder,FRG,1,1598.06091309,1955-03-21,1955-03-27
None,Werder,FRG,1,1584.47167969,1955-03-28,1955-03-31
None,Werder,FRG,1,1568.47167969,1955-04-01,1955-04-03
None,Werder,FRG,1,1560.30383301,1955-04-04,1955-04-08
None,Werder,FRG,1,1569.63305664,1955-04-09,1955-04-11
None,Werder,FRG,1,1575.17529297,1955-04-12,1955-04-24
None,Werder,FRG,1,1568.74829102,1955-04-25,1955-05-01
None,Werder,FRG,1,1558.40380859,1955-05-02,1955-05-29
None,Werder,FRG,1,1559.40380859,1955-05-30,1955-08-22
None,Werder,FRG,1,1545.40380859,1955-08-23,1955-08-28
None,Werder,FRG,1,1532.92822266,1955-08-29,1955-09-04
None,Werder,FRG,1,1536.96337891,1955-09-05,1955-09-11
None,Werder,FRG,1,1521.76940918,1955-09-12,1955-09-14
None,Werder,FRG,1,1412.79077148,1955-09-15,1955-09-18
None,Werder,FRG,1,1416.48181152,1955-09-19,1955-10-02
None,Werder,FRG,1,1402.91577148,1955-10-03,1955-10-09
None,Werder,FRG,1,1411.40075684,1955-10-10,1955-10-12
None,Werder,FRG,1,1446.21142578,1955-10-13,1955-10-16
None,Werder,FRG,1,1445.93164062,1955-10-17,1955-10-23
None,Werder,FRG,1,1436.24255371,1955-10-24,1955-10-30
None,Werder,FRG,1,1424.89245605,1955-10-31,1955-11-01
None,Werder,FRG,1,1462.75427246,1955-11-02,1955-11-06
None,Werder,FRG,1,1464.78198242,1955-11-07,1955-11-20
None,Werder,FRG,1,1460.32250977,1955-11-21,1955-11-23
None,Werder,FRG,1,1414.11193848,1955-11-24,1955-11-27
None,Werder,FRG,1,1418.18139648,1955-11-28,1955-12-04
None,Werder,FRG,1,1426.51757812,1955-12-05,1955-12-11
None,Werder,FRG,1,1418.01623535,1955-12-12,1955-12-26
None,Werder,FRG,1,1419.7166748,1955-12-27,1956-01-08
None,Werder,FRG,1,1426.83154297,1956-01-09,1956-01-15
None,Werder,FRG,1,1431.39941406,1956-01-16,1956-01-22
None,Werder,FRG,1,1432.63391113,1956-01-23,1956-01-29
None,Werder,FRG,1,1425.07006836,1956-01-30,1956-02-05
None,Werder,FRG,1,1430.15344238,1956-02-06,1956-02-12
None,Werder,FRG,1,1443.14672852,1956-02-13,1956-02-19
None,Werder,FRG,1,1450.74743652,1956-02-20,1956-03-04
None,Werder,FRG,1,1453.68212891,1956-03-05,1956-03-11
None,Werder,FRG,1,1457.91516113,1956-03-12,1956-03-18
None,Werder,FRG,1,1447.35632324,1956-03-19,1956-03-25
None,Werder,FRG,1,1451.61914062,1956-03-26,1956-04-02
None,Werder,FRG,1,1445.78967285,1956-04-03,1956-04-08
None,Werder,FRG,1,1441.80834961,1956-04-09,1956-04-15
None,Werder,FRG,1,1447.1159668,1956-04-16,1956-04-22
None,Werder,FRG,1,1440.08764648,1956-04-23,1956-08-01
None,Werder,FRG,1,1438.03051758,1956-08-02,1956-08-19
None,Werder,FRG,1,1427.98205566,1956-08-20,1956-08-26
None,Werder,FRG,1,1411.12597656,1956-08-27,1956-09-02
None,Werder,FRG,1,1407.04541016,1956-09-03,1956-09-06
None,Werder,FRG,1,1408.91235352,1956-09-07,1956-09-09
None,Werder,FRG,1,1397.93518066,1956-09-10,1956-09-16
None,Werder,FRG,1,1404.4375,1956-09-17,1956-09-23
None,Werder,FRG,1,1399.79821777,1956-09-24,1956-09-30
None,Werder,FRG,1,1404.14929199,1956-10-01,1956-10-07
None,Werder,FRG,1,1408.34265137,1956-10-08,1956-10-14
None,Werder,FRG,1,1399.43225098,1956-10-15,1956-10-17
None,Werder,FRG,1,1403.58410645,1956-10-18,1956-10-21
None,Werder,FRG,1,1410.19287109,1956-10-22,1956-10-28
None,Werder,FRG,1,1402.37011719,1956-10-29,1956-11-04
None,Werder,FRG,1,1396.90820312,1956-11-05,1956-11-21
None,Werder,FRG,1,1390.46398926,1956-11-22,1956-11-25
None,Werder,FRG,1,1396.34765625,1956-11-26,1956-12-02
None,Werder,FRG,1,1419.89416504,1956-12-03,1956-12-09
None,Werder,FRG,1,1416.02807617,1956-12-10,1956-12-16
None,Werder,FRG,1,1418.86450195,1956-12-17,1957-01-06
None,Werder,FRG,1,1414.20227051,1957-01-07,1957-01-13
None,Werder,FRG,1,1409.89233398,1957-01-14,1957-01-20
None,Werder,FRG,1,1401.83898926,1957-01-21,1957-02-03
None,Werder,FRG,1,1409.17370605,1957-02-04,1957-02-10
None,Werder,FRG,1,1400.16491699,1957-02-11,1957-02-17
None,Werder,FRG,1,1405.30566406,1957-02-18,1957-02-24
None,Werder,FRG,1,1409.40661621,1957-02-25,1957-03-03
None,Werder,FRG,1,1424.02258301,1957-03-04,1957-03-17
None,Werder,FRG,1,1431.25146484,1957-03-18,1957-03-24
None,Werder,FRG,1,1426.41772461,1957-03-25,1957-04-14
None,Werder,FRG,1,1426.11779785,1957-04-15,1957-04-19
None,Werder,FRG,1,1430.55126953,1957-04-20,1957-04-28
None,Werder,FRG,1,1438.52600098,1957-04-29,1957-05-05
None,Werder,FRG,1,1447.6262207,1957-05-06,1957-05-12
None,Werder,FRG,1,1441.0378418,1957-05-13,1957-08-11
None,Werder,FRG,1,1445.16442871,1957-08-12,1957-08-18
None,Werder,FRG,1,1431.33850098,1957-08-19,1957-08-25
None,Werder,FRG,1,1418.99291992,1957-08-26,1957-09-01
None,Werder,FRG,1,1412.61401367,1957-09-02,1957-09-08
None,Werder,FRG,1,1416.36352539,1957-09-09,1957-09-15
None,Werder,FRG,1,1410.47912598,1957-09-16,1957-09-22
None,Werder,FRG,1,1392.66479492,1957-09-23,1957-09-29
None,Werder,FRG,1,1409.97937012,1957-09-30,1957-10-06
None,Werder,FRG,1,1397.91479492,1957-10-07,1957-10-13
None,Werder,FRG,1,1395.38574219,1957-10-14,1957-10-20
None,Werder,FRG,1,1404.53869629,1957-10-21,1957-10-27
None,Werder,FRG,1,1400.19604492,1957-10-28,1957-11-03
None,Werder,FRG,1,1407.65905762,1957-11-04,1957-11-10
None,Werder,FRG,1,1411.57092285,1957-11-11,1957-11-17
None,Werder,FRG,1,1422.61779785,1957-11-18,1957-11-27
None,Werder,FRG,1,1429.66503906,1957-11-28,1957-12-01
None,Werder,FRG,1,1435.23999023,1957-12-02,1957-12-08
None,Werder,FRG,1,1428.67504883,1957-12-09,1957-12-15
None,Werder,FRG,1,1425.09802246,1957-12-16,1957-12-29
None,Werder,FRG,1,1439.44421387,1957-12-30,1958-01-05
None,Werder,FRG,1,1453.5201416,1958-01-06,1958-01-12
None,Werder,FRG,1,1459.62060547,1958-01-13,1958-01-19
None,Werder,FRG,1,1467.54443359,1958-01-20,1958-01-26
None,Werder,FRG,1,1471.72851562,1958-01-27,1958-02-02
None,Werder,FRG,1,1478.26062012,1958-02-03,1958-02-09
None,Werder,FRG,1,1474.3314209,1958-02-10,1958-02-12
None,Werder,FRG,1,1471.89294434,1958-02-13,1958-02-16
None,Werder,FRG,1,1455.69665527,1958-02-17,1958-02-23
None,Werder,FRG,1,1448.59912109,1958-02-24,1958-02-26
None,Werder,FRG,1,1445.88085938,1958-02-27,1958-03-09
None,Werder,FRG,1,1436.39233398,1958-03-10,1958-03-16
None,Werder,FRG,1,1440.54333496,1958-03-17,1958-03-30
None,Werder,FRG,1,1422.43237305,1958-03-31,1958-04-06
None,Werder,FRG,1,1426.46765137,1958-04-07,1958-08-17
None,Werder,FRG,1,1417.37194824,1958-08-18,1958-08-24
None,Werder,FRG,1,1423.9909668,1958-08-25,1958-08-31
None,Werder,FRG,1,1410.27441406,1958-09-01,1958-09-07
None,Werder,FRG,1,1416.58190918,1958-09-08,1958-09-14
None,Werder,FRG,1,1422.97460938,1958-09-15,1958-09-17
None,Werder,FRG,1,1428.61218262,1958-09-18,1958-09-26
None,Werder,FRG,1,1423.25073242,1958-09-27,1958-09-28
None,Werder,FRG,1,1428.92773438,1958-09-29,1958-10-01
None,Werder,FRG,1,1441.2052002,1958-10-02,1958-10-05
None,Werder,FRG,1,1446.0604248,1958-10-06,1958-10-12
None,Werder,FRG,1,1459.18530273,1958-10-13,1958-10-19
None,Werder,FRG,1,1475.13537598,1958-10-20,1958-10-26
None,Werder,FRG,1,1482.91674805,1958-10-27,1958-11-09
None,Werder,FRG,1,1480.27307129,1958-11-10,1958-11-12
None,Werder,FRG,1,1490.48742676,1958-11-13,1958-11-18
None,Werder,FRG,1,1503.34655762,1958-11-19,1958-11-23
None,Werder,FRG,1,1511.42553711,1958-11-24,1958-11-30
None,Werder,FRG,1,1506.30603027,1958-12-01,1958-12-07
None,Werder,FRG,1,1495.88293457,1958-12-08,1958-12-14
None,Werder,FRG,1,1499.79260254,1958-12-15,1959-01-04
None,Werder,FRG,1,1508.68103027,1959-01-05,1959-01-11
None,Werder,FRG,1,1512.20959473,1959-01-12,1959-01-18
None,Werder,FRG,1,1512.22595215,1959-01-19,1959-01-25
None,Werder,FRG,1,1519.77331543,1959-01-26,1959-02-01
None,Werder,FRG,1,1510.6340332,1959-02-02,1959-02-08
None,Werder,FRG,1,1497.84375,1959-02-09,1959-02-15
None,Werder,FRG,1,1506.20959473,1959-02-16,1959-02-22
None,Werder,FRG,1,1508.75146484,1959-02-23,1959-03-01
None,Werder,FRG,1,1500.03894043,1959-03-02,1959-03-04
None,Werder,FRG,1,1498.66381836,1959-03-05,1959-03-08
None,Werder,FRG,1,1504.22583008,1959-03-09,1959-03-18
None,Werder,FRG,1,1502.56237793,1959-03-19,1959-03-22
None,Werder,FRG,1,1506.01416016,1959-03-23,1959-03-28
None,Werder,FRG,1,1517.56689453,1959-03-29,1959-04-05
None,Werder,FRG,1,1520.21398926,1959-04-06,1959-04-19
None,Werder,FRG,1,1528.4609375,1959-04-20,1959-04-26
None,Werder,FRG,1,1521.82092285,1959-04-27,1959-05-16
None,Werder,FRG,1,1504.46386719,1959-05-17,1959-05-23
None,Werder,FRG,1,1509.03198242,1959-05-24,1959-05-30
None,Werder,FRG,1,1505.17773438,1959-05-31,1959-06-07
None,Werder,FRG,1,1519.01098633,1959-06-08,1959-06-13
None,Werder,FRG,1,1506.08959961,1959-06-14,1959-06-20
None,Werder,FRG,1,1503.27661133,1959-06-21,1959-08-16
None,Werder,FRG,1,1482.75695801,1959-08-17,1959-08-23
None,Werder,FRG,1,1474.32763672,1959-08-24,1959-08-30
None,Werder,FRG,1,1478.25732422,1959-08-31,1959-09-06
None,Werder,FRG,1,1483.73974609,1959-09-07,1959-09-13
None,Werder,FRG,1,1499.82922363,1959-09-14,1959-09-20
None,Werder,FRG,1,1494.39465332,1959-09-21,1959-09-27
None,Werder,FRG,1,1496.3951416,1959-09-28,1959-10-11
None,Werder,FRG,1,1498.79699707,1959-10-12,1959-10-18
None,Werder,FRG,1,1495.79772949,1959-10-19,1959-10-25
None,Werder,FRG,1,1482.46533203,1959-10-26,1959-11-01
None,Werder,FRG,1,1492.22485352,1959-11-02,1959-11-04
None,Werder,FRG,1,1512.97631836,1959-11-05,1959-11-15
None,Werder,FRG,1,1515.08789062,1959-11-16,1959-11-22
None,Werder,FRG,1,1521.44750977,1959-11-23,1959-11-25
None,Werder,FRG,1,1517.01293945,1959-11-26,1959-11-29
None,Werder,FRG,1,1522.86401367,1959-11-30,1959-12-06
None,Werder,FRG,1,1513.81945801,1959-12-07,1960-01-03
None,Werder,FRG,1,1518.35559082,1960-01-04,1960-01-10
None,Werder,FRG,1,1529.17919922,1960-01-11,1960-01-17
None,Werder,FRG,1,1535.86828613,1960-01-18,1960-01-24
None,Werder,FRG,1,1538.11157227,1960-01-25,1960-01-31
None,Werder,FRG,1,1535.86083984,1960-02-01,1960-02-07
None,Werder,FRG,1,1540.20947266,1960-02-08,1960-02-14
None,Werder,FRG,1,1547.96777344,1960-02-15,1960-02-21
None,Werder,FRG,1,1551.14550781,1960-02-22,1960-03-03
None,Werder,FRG,1,1550.71447754,1960-03-04,1960-03-06
None,Werder,FRG,1,1546.03356934,1960-03-07,1960-03-13
None,Werder,FRG,1,1555.26904297,1960-03-14,1960-03-16
None,Werder,FRG,1,1573.51904297,1960-03-17,1960-03-27
None,Werder,FRG,1,1577.20031738,1960-03-28,1960-04-03
None,Werder,FRG,1,1573.04626465,1960-04-04,1960-04-10
None,Werder,FRG,1,1575.1685791,1960-04-11,1960-04-13
None,Werder,FRG,1,1594.9901123,1960-04-14,1960-04-17
95,Werder,FRG,1,1601.48193359,1960-04-18,1960-04-18
96,Werder,FRG,1,1601.48193359,1960-04-19,1960-04-21
97,Werder,FRG,1,1601.48193359,1960-04-22,1960-04-24
None,Werder,FRG,1,1588.1348877,1960-04-25,1960-05-05
100,Werder,FRG,1,1598.6505127,1960-05-06,1960-05-07
None,Werder,FRG,1,1598.6505127,1960-05-08,1960-05-13
None,Werder,FRG,1,1594.77893066,1960-05-14,1960-05-15
None,Werder,FRG,1,1586.62426758,1960-05-16,1960-05-21
None,Werder,FRG,1,1582.44067383,1960-05-22,1960-05-28
100,Werder,FRG,1,1598.61608887,1960-05-29,1960-06-04
93,Werder,FRG,1,1606.53820801,1960-06-05,1960-06-07
94,Werder,FRG,1,1606.53820801,1960-06-08,1960-06-11
95,Werder,FRG,1,1606.53820801,1960-06-12,1960-06-14
90,Werder,FRG,1,1611.62988281,1960-06-15,1960-06-18
67,Werder,FRG,1,1631.93029785,1960-06-19,1960-06-19
66,Werder,FRG,1,1631.93029785,1960-06-20,1960-06-25
65,Werder,FRG,1,1631.93029785,1960-06-26,1960-06-26
66,Werder,FRG,1,1631.93029785,1960-06-27,1960-06-29
65,Werder,FRG,1,1631.93029785,1960-06-30,1960-07-06
66,Werder,FRG,1,1631.93029785,1960-07-07,1960-07-07
68,Werder,FRG,1,1631.93029785,1960-07-08,1960-07-12
69,Werder,FRG,1,1631.93029785,1960-07-13,1960-08-11
70,Werder,FRG,1,1631.93029785,1960-08-12,1960-08-14
61,Werder,FRG,1,1637.82458496,1960-08-15,1960-08-18
62,Werder,FRG,1,1637.82458496,1960-08-19,1960-08-20
60,Werder,FRG,1,1637.82458496,1960-08-21,1960-08-21
60,Werder,FRG,1,1639.70410156,1960-08-22,1960-08-22
59,Werder,FRG,1,1639.70410156,1960-08-23,1960-08-24
61,Werder,FRG,1,1639.70410156,1960-08-25,1960-08-27
62,Werder,FRG,1,1639.70410156,1960-08-28,1960-08-28
79,Werder,FRG,1,1626.86901855,1960-08-29,1960-08-31
78,Werder,FRG,1,1626.86901855,1960-09-01,1960-09-01
77,Werder,FRG,1,1626.86901855,1960-09-02,1960-09-03
78,Werder,FRG,1,1626.86901855,1960-09-04,1960-09-04
71,Werder,FRG,1,1631.89111328,1960-09-05,1960-09-06
72,Werder,FRG,1,1631.89111328,1960-09-07,1960-09-07
73,Werder,FRG,1,1631.89111328,1960-09-08,1960-09-11
63,Werder,FRG,1,1637.27709961,1960-09-12,1960-09-14
62,Werder,FRG,1,1637.27709961,1960-09-15,1960-09-17
64,Werder,FRG,1,1637.27709961,1960-09-18,1960-09-18
75,Werder,FRG,1,1629.97766113,1960-09-19,1960-09-21
74,Werder,FRG,1,1629.97766113,1960-09-22,1960-09-25
87,Werder,FRG,1,1616.58093262,1960-09-26,1960-09-29
88,Werder,FRG,1,1616.58093262,1960-09-30,1960-10-02
89,Werder,FRG,1,1620.07080078,1960-10-03,1960-10-05
88,Werder,FRG,1,1620.07080078,1960-10-06,1960-10-08
86,Werder,FRG,1,1620.07080078,1960-10-09,1960-10-09
78,Werder,FRG,1,1625.62365723,1960-10-10,1960-10-12
76,Werder,FRG,1,1625.62365723,1960-10-13,1960-10-15
78,Werder,FRG,1,1625.62365723,1960-10-16,1960-10-16
86,Werder,FRG,1,1618.15234375,1960-10-17,1960-10-22
84,Werder,FRG,1,1618.15234375,1960-10-23,1960-10-23
83,Werder,FRG,1,1618.15234375,1960-10-24,1960-10-29
82,Werder,FRG,1,1618.15234375,1960-10-30,1960-10-30
84,Werder,FRG,1,1615.14904785,1960-10-31,1960-11-02
78,Werder,FRG,1,1623.72558594,1960-11-03,1960-11-04
79,Werder,FRG,1,1623.72558594,1960-11-05,1960-11-05
80,Werder,FRG,1,1623.72558594,1960-11-06,1960-11-06
78,Werder,FRG,1,1622.99255371,1960-11-07,1960-11-11
80,Werder,FRG,1,1622.99255371,1960-11-12,1960-11-13
79,Werder,FRG,1,1626.91748047,1960-11-14,1960-11-20
81,Werder,FRG,1,1626.91748047,1960-11-21,1960-11-26
82,Werder,FRG,1,1626.91748047,1960-11-27,1960-11-27
79,Werder,FRG,1,1625.08679199,1960-11-28,1960-12-03
80,Werder,FRG,1,1625.08679199,1960-12-04,1960-12-10
78,Werder,FRG,1,1625.08679199,1960-12-11,1960-12-11
80,Werder,FRG,1,1625.08679199,1960-12-12,1960-12-17
81,Werder,FRG,1,1625.08679199,1960-12-18,1960-12-18
80,Werder,FRG,1,1625.08679199,1960-12-19,1960-12-21
81,Werder,FRG,1,1625.08679199,1960-12-22,1960-12-24
80,Werder,FRG,1,1625.08679199,1960-12-25,1960-12-26
81,Werder,FRG,1,1622.15454102,1960-12-27,1960-12-31
80,Werder,FRG,1,1622.15454102,1961-01-01,1961-01-01
79,Werder,FRG,1,1622.15454102,1961-01-02,1961-01-02
78,Werder,FRG,1,1624.31018066,1961-01-03,1961-01-08
79,Werder,FRG,1,1626.19494629,1961-01-09,1961-01-15
82,Werder,FRG,1,1614.92077637,1961-01-16,1961-01-18
87,Werder,FRG,1,1612.46838379,1961-01-19,1961-01-21
85,Werder,FRG,1,1612.46838379,1961-01-22,1961-01-22
97,Werder,FRG,1,1599.81237793,1961-01-23,1961-02-04
99,Werder,FRG,1,1599.81237793,1961-02-05,1961-02-05
89,Werder,FRG,1,1609.42224121,1961-02-06,1961-02-11
90,Werder,FRG,1,1609.42224121,1961-02-12,1961-02-12
78,Werder,FRG,1,1618.95373535,1961-02-13,1961-02-19
73,Werder,FRG,1,1621.80554199,1961-02-20,1961-02-25
76,Werder,FRG,1,1621.80554199,1961-02-26,1961-02-26
77,Werder,FRG,1,1623.13415527,1961-02-27,1961-03-04
76,Werder,FRG,1,1623.13415527,1961-03-05,1961-03-05
77,Werder,FRG,1,1623.13415527,1961-03-06,1961-03-12
70,Werder,FRG,1,1631.30371094,1961-03-13,1961-03-15
60,Werder,FRG,1,1642.90734863,1961-03-16,1961-03-19
56,Werder,FRG,1,1646.17956543,1961-03-20,1961-03-22
55,Werder,FRG,1,1646.17956543,1961-03-23,1961-03-25
57,Werder,FRG,1,1646.17956543,1961-03-26,1961-03-26
53,Werder,FRG,1,1653.37536621,1961-03-27,1961-03-28
54,Werder,FRG,1,1653.37536621,1961-03-29,1961-03-31
